업체명,업종,주소,전화번호,평점,리뷰수,연락상태,나우링크URL,네이버플레이스URL,수집일시
"WE휘트니스 첨단점 헬스 PT 필라테스",헬스장,"광주광역시 광산구 임방울대로826번길 29-31 6층 602~608호",,,,pending,https://www.nowlink.kr/store/fitness-광주-19,https://www.instagram.com/wefit_cheomdan,2026-04-27T01:58:44.266Z
"NS휘트니스 진월점 헬스장 PT",헬스장,"광주광역시 남구 서문대로 700 3층",,,,pending,https://www.nowlink.kr/store/fitness-광주-20,https://nsfitness.imweb.me,2026-04-27T01:58:44.266Z
"에스짐 헬스PT 용봉점",헬스장,"광주광역시 북구 비엔날레로 80 7층",,,,pending,https://www.nowlink.kr/store/fitness-광주-21,https://blog.naver.com/sgym14/223917864659,2026-04-27T01:58:44.266Z
"짐플릭스 수완점",헬스장,"광주광역시 광산구 임방울대로 342 8층",,,,pending,https://www.nowlink.kr/store/fitness-광주-22,https://www.gymflix.co.kr/,2026-04-27T01:58:44.266Z
"짐플릭스 첨단점",헬스장,"광주광역시 광산구 임방울대로800번길 72 3층",,,,pending,https://www.nowlink.kr/store/fitness-광주-23,https://www.gymflix.co.kr/,2026-04-27T01:58:44.266Z
"WE휘트니스 첨단점 헬스 PT 필라테스",헬스장,"광주광역시 광산구 임방울대로826번길 29-31 6층 602~608호",,,,pending,https://www.nowlink.kr/store/fitness-광주-24,https://www.instagram.com/wefit_cheomdan,2026-04-27T01:58:44.266Z
"NS휘트니스 진월점 헬스장 PT",헬스장,"광주광역시 남구 서문대로 700 3층",,,,pending,https://www.nowlink.kr/store/fitness-광주-25,https://nsfitness.imweb.me,2026-04-27T01:58:44.266Z
"헬스보이짐 프리미엄 잠실점",필라테스,"서울특별시 송파구 올림픽로 240 롯데마트 6층 헬스보이짐 프리미엄 잠실점",,,,pending,https://www.nowlink.kr/store/pilates-서울-1,https://blog.naver.com/healthboy_jamsil,2026-04-27T01:58:45.298Z
"바론짐 PT &amp; 필라테스 여의도점",필라테스,"서울특별시 영등포구 의사당대로 127 롯데캐슬엠파이어 B109호",,,,pending,https://www.nowlink.kr/store/pilates-서울-2,https://litt.ly/barongym,2026-04-27T01:58:45.298Z
"FITNESS101 명동점",필라테스,"서울특별시 중구 삼일대로 343 대신파이낸스센터 지하2층",,,,pending,https://www.nowlink.kr/store/pilates-서울-3,https://fitness101-vrtour.netlify.app/,2026-04-27T01:58:45.298Z
"얼굴필라테스바이지 신사역점",필라테스,"서울특별시 서초구 나루터로 60 정원빌딩 7층",,,,pending,https://www.nowlink.kr/store/pilates-서울-4,https://www.youtube.com/@잠자기전에스테,2026-04-27T01:58:45.298Z
"휘트니스칸 신월점 헬스&amp;PT&amp;요가&amp;필라테스",필라테스,"서울특별시 양천구 남부순환로 566 경창빌딩 2층",,,,pending,https://www.nowlink.kr/store/pilates-서울-5,https://fitnesskann.com/,2026-04-27T01:58:45.298Z
"헬스보이짐 프리미엄 잠실점",필라테스,"서울특별시 송파구 올림픽로 240 롯데마트 6층 헬스보이짐 프리미엄 잠실점",,,,pending,https://www.nowlink.kr/store/pilates-서울-6,https://blog.naver.com/healthboy_jamsil,2026-04-27T01:58:45.298Z
"바론짐 PT &amp; 필라테스 여의도점",필라테스,"서울특별시 영등포구 의사당대로 127 롯데캐슬엠파이어 B109호",,,,pending,https://www.nowlink.kr/store/pilates-서울-7,https://litt.ly/barongym,2026-04-27T01:58:45.298Z
"FITNESS101 명동점",필라테스,"서울특별시 중구 삼일대로 343 대신파이낸스센터 지하2층",,,,pending,https://www.nowlink.kr/store/pilates-서울-8,https://fitness101-vrtour.netlify.app/,2026-04-27T01:58:45.298Z
"얼굴필라테스바이지 신사역점",필라테스,"서울특별시 서초구 나루터로 60 정원빌딩 7층",,,,pending,https://www.nowlink.kr/store/pilates-서울-9,https://www.youtube.com/@잠자기전에스테,2026-04-27T01:58:45.298Z
"휘트니스칸 신월점 헬스&amp;PT&amp;요가&amp;필라테스",필라테스,"서울특별시 양천구 남부순환로 566 경창빌딩 2층",,,,pending,https://www.nowlink.kr/store/pilates-서울-10,https://fitnesskann.com/,2026-04-27T01:58:45.298Z
"헬스보이짐 프리미엄 잠실점",필라테스,"서울특별시 송파구 올림픽로 240 롯데마트 6층 헬스보이짐 프리미엄 잠실점",,,,pending,https://www.nowlink.kr/store/pilates-서울-11,https://blog.naver.com/healthboy_jamsil,2026-04-27T01:58:45.298Z
"바론짐 PT &amp; 필라테스 여의도점",필라테스,"서울특별시 영등포구 의사당대로 127 롯데캐슬엠파이어 B109호",,,,pending,https://www.nowlink.kr/store/pilates-서울-12,https://litt.ly/barongym,2026-04-27T01:58:45.298Z
"FITNESS101 명동점",필라테스,"서울특별시 중구 삼일대로 343 대신파이낸스센터 지하2층",,,,pending,https://www.nowlink.kr/store/pilates-서울-13,https://fitness101-vrtour.netlify.app/,2026-04-27T01:58:45.298Z
"얼굴필라테스바이지 신사역점",필라테스,"서울특별시 서초구 나루터로 60 정원빌딩 7층",,,,pending,https://www.nowlink.kr/store/pilates-서울-14,https://www.youtube.com/@잠자기전에스테,2026-04-27T01:58:45.299Z
"휘트니스칸 신월점 헬스&amp;PT&amp;요가&amp;필라테스",필라테스,"서울특별시 양천구 남부순환로 566 경창빌딩 2층",,,,pending,https://www.nowlink.kr/store/pilates-서울-15,https://fitnesskann.com/,2026-04-27T01:58:45.299Z
"헬스보이짐 프리미엄 잠실점",필라테스,"서울특별시 송파구 올림픽로 240 롯데마트 6층 헬스보이짐 프리미엄 잠실점",,,,pending,https://www.nowlink.kr/store/pilates-서울-16,https://blog.naver.com/healthboy_jamsil,2026-04-27T01:58:45.299Z
"바론짐 PT &amp; 필라테스 여의도점",필라테스,"서울특별시 영등포구 의사당대로 127 롯데캐슬엠파이어 B109호",,,,pending,https://www.nowlink.kr/store/pilates-서울-17,https://litt.ly/barongym,2026-04-27T01:58:45.299Z
"FITNESS101 명동점",필라테스,"서울특별시 중구 삼일대로 343 대신파이낸스센터 지하2층",,,,pending,https://www.nowlink.kr/store/pilates-서울-18,https://fitness101-vrtour.netlify.app/,2026-04-27T01:58:45.299Z
"얼굴필라테스바이지 신사역점",필라테스,"서울특별시 서초구 나루터로 60 정원빌딩 7층",,,,pending,https://www.nowlink.kr/store/pilates-서울-19,https://www.youtube.com/@잠자기전에스테,2026-04-27T01:58:45.299Z
"휘트니스칸 신월점 헬스&amp;PT&amp;요가&amp;필라테스",필라테스,"서울특별시 양천구 남부순환로 566 경창빌딩 2층",,,,pending,https://www.nowlink.kr/store/pilates-서울-20,https://fitnesskann.com/,2026-04-27T01:58:45.299Z
"헬스보이짐 프리미엄 잠실점",필라테스,"서울특별시 송파구 올림픽로 240 롯데마트 6층 헬스보이짐 프리미엄 잠실점",,,,pending,https://www.nowlink.kr/store/pilates-서울-21,https://blog.naver.com/healthboy_jamsil,2026-04-27T01:58:45.299Z
"바론짐 PT &amp; 필라테스 여의도점",필라테스,"서울특별시 영등포구 의사당대로 127 롯데캐슬엠파이어 B109호",,,,pending,https://www.nowlink.kr/store/pilates-서울-22,https://litt.ly/barongym,2026-04-27T01:58:45.299Z
"FITNESS101 명동점",필라테스,"서울특별시 중구 삼일대로 343 대신파이낸스센터 지하2층",,,,pending,https://www.nowlink.kr/store/pilates-서울-23,https://fitness101-vrtour.netlify.app/,2026-04-27T01:58:45.299Z
"얼굴필라테스바이지 신사역점",필라테스,"서울특별시 서초구 나루터로 60 정원빌딩 7층",,,,pending,https://www.nowlink.kr/store/pilates-서울-24,https://www.youtube.com/@잠자기전에스테,2026-04-27T01:58:45.299Z
"휘트니스칸 신월점 헬스&amp;PT&amp;요가&amp;필라테스",필라테스,"서울특별시 양천구 남부순환로 566 경창빌딩 2층",,,,pending,https://www.nowlink.kr/store/pilates-서울-25,https://fitnesskann.com/,2026-04-27T01:58:45.299Z
"피트니스스퀘어 헬스&amp;PT&amp;기구필라테스 서면점",필라테스,"부산광역시 부산진구 동천로 70 서면쌍용플래티넘상가 3층 피트니스스퀘어 서면 헬스",,,,pending,https://www.nowlink.kr/store/pilates-부산-1,https://open.kakao.com/o/sksoe31e,2026-04-27T01:58:46.340Z
"인더짐 헬스&amp;기구필라테스&amp;요가&amp;PT 괴정점",필라테스,"부산광역시 사하구 사하로186번길 6 하정빌딩",,,,pending,https://www.nowlink.kr/store/pilates-부산-2,https://blog.naver.com/inthegym01,2026-04-27T01:58:46.340Z
"국제식품 양정점 국제스포츠클럽",필라테스,"부산광역시 부산진구 거제대로 70 6,7,8,9,10층",,,,pending,https://www.nowlink.kr/store/pilates-부산-3,http://m.kukjefoodbuilding.com/default/main/main.php,2026-04-27T01:58:46.340Z
"메디앤컬필라테스 연산점",필라테스,"부산광역시 연제구 중앙대로 1091 901호",,,,pending,https://www.nowlink.kr/store/pilates-부산-4,https://blog.naver.com/medincurl_official,2026-04-27T01:58:46.340Z
"퍼스트 필라테스 요가 해운대점",필라테스,"부산광역시 해운대구 해운대로 632 깨끗한빌딩 5층",,,,pending,https://www.nowlink.kr/store/pilates-부산-5,http://pf.kakao.com/_ZFxkDG/chat,2026-04-27T01:58:46.340Z
"피트니스스퀘어 헬스&amp;PT&amp;기구필라테스 서면점",필라테스,"부산광역시 부산진구 동천로 70 서면쌍용플래티넘상가 3층 피트니스스퀘어 서면 헬스",,,,pending,https://www.nowlink.kr/store/pilates-부산-6,https://open.kakao.com/o/sksoe31e,2026-04-27T01:58:46.340Z
"인더짐 헬스&amp;기구필라테스&amp;요가&amp;PT 괴정점",필라테스,"부산광역시 사하구 사하로186번길 6 하정빌딩",,,,pending,https://www.nowlink.kr/store/pilates-부산-7,https://blog.naver.com/inthegym01,2026-04-27T01:58:46.340Z
"국제식품 양정점 국제스포츠클럽",필라테스,"부산광역시 부산진구 거제대로 70 6,7,8,9,10층",,,,pending,https://www.nowlink.kr/store/pilates-부산-8,http://m.kukjefoodbuilding.com/default/main/main.php,2026-04-27T01:58:46.340Z
"메디앤컬필라테스 연산점",필라테스,"부산광역시 연제구 중앙대로 1091 901호",,,,pending,https://www.nowlink.kr/store/pilates-부산-9,https://blog.naver.com/medincurl_official,2026-04-27T01:58:46.340Z
"퍼스트 필라테스 요가 해운대점",필라테스,"부산광역시 해운대구 해운대로 632 깨끗한빌딩 5층",,,,pending,https://www.nowlink.kr/store/pilates-부산-10,http://pf.kakao.com/_ZFxkDG/chat,2026-04-27T01:58:46.340Z
"피트니스스퀘어 헬스&amp;PT&amp;기구필라테스 서면점",필라테스,"부산광역시 부산진구 동천로 70 서면쌍용플래티넘상가 3층 피트니스스퀘어 서면 헬스",,,,pending,https://www.nowlink.kr/store/pilates-부산-11,https://open.kakao.com/o/sksoe31e,2026-04-27T01:58:46.340Z
"인더짐 헬스&amp;기구필라테스&amp;요가&amp;PT 괴정점",필라테스,"부산광역시 사하구 사하로186번길 6 하정빌딩",,,,pending,https://www.nowlink.kr/store/pilates-부산-12,https://blog.naver.com/inthegym01,2026-04-27T01:58:46.340Z
"국제식품 양정점 국제스포츠클럽",필라테스,"부산광역시 부산진구 거제대로 70 6,7,8,9,10층",,,,pending,https://www.nowlink.kr/store/pilates-부산-13,http://m.kukjefoodbuilding.com/default/main/main.php,2026-04-27T01:58:46.340Z
"메디앤컬필라테스 연산점",필라테스,"부산광역시 연제구 중앙대로 1091 901호",,,,pending,https://www.nowlink.kr/store/pilates-부산-14,https://blog.naver.com/medincurl_official,2026-04-27T01:58:46.340Z
"퍼스트 필라테스 요가 해운대점",필라테스,"부산광역시 해운대구 해운대로 632 깨끗한빌딩 5층",,,,pending,https://www.nowlink.kr/store/pilates-부산-15,http://pf.kakao.com/_ZFxkDG/chat,2026-04-27T01:58:46.340Z
"피트니스스퀘어 헬스&amp;PT&amp;기구필라테스 서면점",필라테스,"부산광역시 부산진구 동천로 70 서면쌍용플래티넘상가 3층 피트니스스퀘어 서면 헬스",,,,pending,https://www.nowlink.kr/store/pilates-부산-16,https://open.kakao.com/o/sksoe31e,2026-04-27T01:58:46.340Z
"인더짐 헬스&amp;기구필라테스&amp;요가&amp;PT 괴정점",필라테스,"부산광역시 사하구 사하로186번길 6 하정빌딩",,,,pending,https://www.nowlink.kr/store/pilates-부산-17,https://blog.naver.com/inthegym01,2026-04-27T01:58:46.340Z
"국제식품 양정점 국제스포츠클럽",필라테스,"부산광역시 부산진구 거제대로 70 6,7,8,9,10층",,,,pending,https://www.nowlink.kr/store/pilates-부산-18,http://m.kukjefoodbuilding.com/default/main/main.php,2026-04-27T01:58:46.340Z
"메디앤컬필라테스 연산점",필라테스,"부산광역시 연제구 중앙대로 1091 901호",,,,pending,https://www.nowlink.kr/store/pilates-부산-19,https://blog.naver.com/medincurl_official,2026-04-27T01:58:46.340Z
"퍼스트 필라테스 요가 해운대점",필라테스,"부산광역시 해운대구 해운대로 632 깨끗한빌딩 5층",,,,pending,https://www.nowlink.kr/store/pilates-부산-20,http://pf.kakao.com/_ZFxkDG/chat,2026-04-27T01:58:46.340Z
"피트니스스퀘어 헬스&amp;PT&amp;기구필라테스 서면점",필라테스,"부산광역시 부산진구 동천로 70 서면쌍용플래티넘상가 3층 피트니스스퀘어 서면 헬스",,,,pending,https://www.nowlink.kr/store/pilates-부산-21,https://open.kakao.com/o/sksoe31e,2026-04-27T01:58:46.340Z
"인더짐 헬스&amp;기구필라테스&amp;요가&amp;PT 괴정점",필라테스,"부산광역시 사하구 사하로186번길 6 하정빌딩",,,,pending,https://www.nowlink.kr/store/pilates-부산-22,https://blog.naver.com/inthegym01,2026-04-27T01:58:46.340Z
"국제식품 양정점 국제스포츠클럽",필라테스,"부산광역시 부산진구 거제대로 70 6,7,8,9,10층",,,,pending,https://www.nowlink.kr/store/pilates-부산-23,http://m.kukjefoodbuilding.com/default/main/main.php,2026-04-27T01:58:46.340Z
"메디앤컬필라테스 연산점",필라테스,"부산광역시 연제구 중앙대로 1091 901호",,,,pending,https://www.nowlink.kr/store/pilates-부산-24,https://blog.naver.com/medincurl_official,2026-04-27T01:58:46.340Z
"퍼스트 필라테스 요가 해운대점",필라테스,"부산광역시 해운대구 해운대로 632 깨끗한빌딩 5층",,,,pending,https://www.nowlink.kr/store/pilates-부산-25,http://pf.kakao.com/_ZFxkDG/chat,2026-04-27T01:58:46.340Z
"미라클짐 삼산점 헬스 GX 필라테스",필라테스,"인천광역시 부평구 길주로 643 거림타워 13층,14층",,,,pending,https://www.nowlink.kr/store/pilates-인천-1,https://www.instagram.com/miracle.gym02,2026-04-27T01:58:47.332Z
"진명스포아트",필라테스,"인천광역시 계양구 계양대로 37",,,,pending,https://www.nowlink.kr/store/pilates-인천-2,http://www.jmspoart.com/,2026-04-27T01:58:47.332Z
"휘트니스칸 헬스&amp;PT&amp;골프&amp;요가&amp;필라테스 마전점",필라테스,"인천광역시 서구 완정로 70 영남탑스빌아파트 상가 401호",,,,pending,https://www.nowlink.kr/store/pilates-인천-3,https://fitnesskann.com/,2026-04-27T01:58:47.332Z
"올피플 24시 헬스 PT 연수 동춘점",필라테스,"인천광역시 연수구 먼우금로 197 이리옴프라자2 7층",,,,pending,https://www.nowlink.kr/store/pilates-인천-4,http://pf.kakao.com/_gAxafn,2026-04-27T01:58:47.332Z
"에스피지오필라테스 송도본원",필라테스,"인천광역시 연수구 인천타워대로132번길 30 6층 602호 에스피지오필라테스 송도본원",,,,pending,https://www.nowlink.kr/store/pilates-인천-5,http://s-physio.com,2026-04-27T01:58:47.332Z
"미라클짐 삼산점 헬스 GX 필라테스",필라테스,"인천광역시 부평구 길주로 643 거림타워 13층,14층",,,,pending,https://www.nowlink.kr/store/pilates-인천-6,https://www.instagram.com/miracle.gym02,2026-04-27T01:58:47.332Z
"진명스포아트",필라테스,"인천광역시 계양구 계양대로 37",,,,pending,https://www.nowlink.kr/store/pilates-인천-7,http://www.jmspoart.com/,2026-04-27T01:58:47.332Z
"휘트니스칸 헬스&amp;PT&amp;골프&amp;요가&amp;필라테스 마전점",필라테스,"인천광역시 서구 완정로 70 영남탑스빌아파트 상가 401호",,,,pending,https://www.nowlink.kr/store/pilates-인천-8,https://fitnesskann.com/,2026-04-27T01:58:47.332Z
"올피플 24시 헬스 PT 연수 동춘점",필라테스,"인천광역시 연수구 먼우금로 197 이리옴프라자2 7층",,,,pending,https://www.nowlink.kr/store/pilates-인천-9,http://pf.kakao.com/_gAxafn,2026-04-27T01:58:47.332Z
"에스피지오필라테스 송도본원",필라테스,"인천광역시 연수구 인천타워대로132번길 30 6층 602호 에스피지오필라테스 송도본원",,,,pending,https://www.nowlink.kr/store/pilates-인천-10,http://s-physio.com,2026-04-27T01:58:47.332Z
"미라클짐 삼산점 헬스 GX 필라테스",필라테스,"인천광역시 부평구 길주로 643 거림타워 13층,14층",,,,pending,https://www.nowlink.kr/store/pilates-인천-11,https://www.instagram.com/miracle.gym02,2026-04-27T01:58:47.332Z
"진명스포아트",필라테스,"인천광역시 계양구 계양대로 37",,,,pending,https://www.nowlink.kr/store/pilates-인천-12,http://www.jmspoart.com/,2026-04-27T01:58:47.332Z
"휘트니스칸 헬스&amp;PT&amp;골프&amp;요가&amp;필라테스 마전점",필라테스,"인천광역시 서구 완정로 70 영남탑스빌아파트 상가 401호",,,,pending,https://www.nowlink.kr/store/pilates-인천-13,https://fitnesskann.com/,2026-04-27T01:58:47.332Z
"올피플 24시 헬스 PT 연수 동춘점",필라테스,"인천광역시 연수구 먼우금로 197 이리옴프라자2 7층",,,,pending,https://www.nowlink.kr/store/pilates-인천-14,http://pf.kakao.com/_gAxafn,2026-04-27T01:58:47.332Z
